,Address,Zip Code,Latitude,Longitude,yelp_rating,price_tag,review_count,business_name
604,"2209 W Wildcat Reserve Pkwy Unit E1A, Highlands Ranch, CO 80129",80129,39.5373882,-105.0140713,2.5,$,22.0,chipotle-mexican-grill-highlands-ranch
605,"9579 S University Blvd #3a, Highlands Ranch, CO 80126",80126,39.5421408,-104.93939280000001,1.5,,3.0,chipotle-mexican-grill-highlands-ranch-2
606,"7515 S University Blvd, Littleton, CO 80122",80122,39.5802065,-104.9613258,3.0,$,41.0,chipotle-mexican-grill-littleton
607,"9500 Heritage Hills Cir Ste 700, Lone Tree, CO 80124",80124,39.5369564,-104.87941699999999,3.0,$,59.0,chipotle-mexican-grill-lone-tree-5
608,"8501 W Bowles Ave Ste 2020, Littleton, CO 80123",80123,39.6117592,-105.0967295,1.5,$,11.0,chipotle-mexican-grill-littleton-5
609,"12512 W Ken Caryl Ave unit c, Littleton, CO 80127",80127,39.5803177,-105.1349923,3.5,$,34.0,chipotle-mexican-grill-littleton-2
610,"1569 Fall River Dr #105, Loveland, CO 80538",80538,40.408558299999996,-105.00775049999999,3.0,$,25.0,chipotle-mexican-grill-loveland
611,"1421 W Eisenhower Blvd, Loveland, CO 80537",80537,40.407525899999996,-105.0978638,4.0,$,19.0,chipotle-mexican-grill-loveland-2
612,"3230 N Elizabeth St, Pueblo, CO 81008",81008,38.3032917,-104.61499079999999,3.0,$,44.0,chipotle-mexican-grill-pueblo
613,"247 C Rainbow St Unit G290, Silverthorne, CO 80498",80498,39.6302874,-106.0714222,3.0,$,52.0,chipotle-mexican-grill-silverthorne
614,"2 Commercial Pkwy, Branford, CT 06405",6405,41.2773114,-72.82831740000002,3.0,$,11.0,chipotle-mexican-grill-branford
615,"275 E Main St, Bridgeport, CT 06608",6608,41.1784282,-73.1819473,3.5,$,23.0,chipotle-mexican-grill-bridgeport-2
616,"340 Grasmere Ave #1, Fairfield, CT 06824",6824,41.157038899999996,-73.24059270000001,2.5,$,59.0,chipotle-mexican-grill-fairfield-2
617,"701 Bridgeport Ave, Shelton, CT 06484",6484,41.275882,-73.1239988,2.5,$,22.0,chipotle-mexican-grill-shelton
618,"110 Albany Turnpike Ste 301, Canton, CT 06019",6019,41.823323200000004,-72.883227,3.0,$$,36.0,chipotle-mexican-grill-canton-4
619,"7 Backus Ave Ste H100, Danbury, CT 06810",6810,41.380326000000004,-73.47943000000001,2.5,$,61.0,chipotle-mexican-grill-danbury
620,"115 Mill Plain Rd, Danbury, CT 06811",6811,41.392476,-73.5224631,2.5,$,36.0,chipotle-mexican-grill-danbury-2
621,"71 Post Rd, Darien, CT 06820",6820,41.0909526,-73.4556406,2.5,$,65.0,chipotle-mexican-grill-darien
622,"Nb Service Plaza, I-95, Darien, CT 06820",6820,41.0807766,-73.46125959999999,3.0,$,17.0,chipotle-mexican-grill-darien-2
623,"7 Hazard Ave Unit A, Enfield, CT 06082",6082,41.990557200000005,-72.5847332,3.0,$,54.0,chipotle-mexican-grill-enfield
624,"140 Glastonbury Blvd Ste 4, Glastonbury, CT 06033",6033,41.720374,-72.62096590000002,3.0,$,54.0,chipotle-mexican-grill-glastonbury
625,"2165 Dixwell Ave Ste 2, Hamden, CT 06514",6514,41.3688769,-72.9183285,2.0,$,72.0,chipotle-mexican-grill-hamden
626,"48 Hale Rd, Manchester, CT 06042",6042,41.812806,-72.527117,2.5,$,103.0,chipotle-mexican-grill-manchester-2
627,"808 Washington St, Middletown, CT 06457",6457,41.554802200000005,-72.6794417,2.5,,9.0,chipotle-mexican-grill-middletown-4
628,"1319 Boston Post Rd Spc 4B, Milford, CT 06460",6460,41.2384534,-73.0354248,2.5,$,106.0,chipotle-mexican-grill-milford-2
629,"910 Chapel St, New Haven, CT 06510",6510,41.306395200000004,-72.926934,3.0,$,65.0,chipotle-mexican-grill-new-haven
630,"3575 Berlin Turnpike Unit B, Newington, CT 06111",6111,41.650065999999995,-72.729361,2.5,$,54.0,chipotle-mexican-grill-newington-2
631,"1457 New Britain Ave, West Hartford, CT 06110",6110,41.7247296,-72.7570977,2.0,$,82.0,chipotle-mexican-grill-west-hartford-3
632,"966 Farmington Ave, West Hartford, CT 06107",6107,41.761889399999994,-72.7430722,3.5,$,106.0,chipotle-mexican-grill-west-hartford
633,"1084 Silas Deane Hwy, Wethersfield, CT 06109",6109,41.6926836,-72.65518359999999,3.0,$,9.0,chipotle-mexican-grill-wethersfield
634,"785 Queen St Unit 1, Southington, CT 06489",6489,41.638016,-72.873373,2.5,$,11.0,chipotle-mexican-grill-southington
635,"1233 E Putnam Ave, Riverside, CT 06878",6878,41.0423987,-73.57831429999999,2.0,$,86.0,chipotle-mexican-grill-riverside-9
636,"1094 N Colony Rd Ste 20, Wallingford, CT 06492",6492,41.4970391,-72.80686490000001,3.0,$,22.0,chipotle-mexican-grill-wallingford
637,"354 Saw Mill Rd Unit B, West Haven, CT 06516",6516,41.2711878,-72.9725882,2.0,$,17.0,chipotle-mexican-grill-west-haven
638,"1141 N Dupont Hwy #101, Dover, DE 19901",19901,39.186784499999995,-75.5365582,2.5,$,56.0,chipotle-mexican-grill-dover
639,"657 Middletown Warwick Rd, Middletown, DE 19709",19709,39.445806299999994,-75.7346735,3.0,$,13.0,chipotle-mexican-grill-middletown-3
640,"115A S Dupont Hwy, New Castle, DE 19720",19720,39.6637845,-75.6068725,2.0,$,5.0,chipotle-mexican-grill-new-castle
641,"136 E Main St, Newark, DE 19711",19711,39.6837782,-75.7477273,2.5,$,29.0,chipotle-mexican-grill-newark-3
642,"60 Geoffrey Dr, Newark, DE 19713",19713,39.6876749,-75.65245350000001,5.0,$,2.0,chipotle-mexican-grill-newark-9
643,"132 Christiana Mall #1481, Newark, DE 19702",19702,39.677838799999996,-75.6503965,2.0,$,8.0,chipotle-mexican-grill-newark-8
644,"36453 Seaside Outlet Dr, Rehoboth Beach, DE 19971",19971,38.7178201,-75.1112348,2.0,$,44.0,chipotle-mexican-grill-rehoboth-beach
645,"3700 Kirkwood Hwy, Wilmington, DE 19808",19808,39.7329372,-75.63955920000001,2.0,$,29.0,chipotle-mexican-grill-wilmington-3
646,"2209 Concord Pike, Wilmington, DE 19803",19803,39.790926500000005,-75.5457065,2.0,,5.0,chipotle-mexican-grill-wilmington-4
647,"1751 Wilmington Pike ste c-3, Glen Mills, PA 19342",19342,39.87528820000001,-75.5441074,2.0,$,32.0,chipotle-mexican-grill-glen-mills-2
648,"400 W State Rd 436, Altamonte Springs, FL 32714",32714,28.661298300000002,-81.39668859999999,3.0,$,79.0,chipotle-mexican-grill-altamonte-springs-4
649,"103 FL-436, Fern Park, FL 32730",32730,28.659691100000003,-81.3407499,3.0,$,39.0,chipotle-mexican-grill-fern-park
650,"525 Orlando Ave, Winter Park, FL 32789",32789,28.593641700000003,-81.36532070000001,3.0,$,89.0,chipotle-mexican-grill-winter-park-2
651,"2201 E Semoran Blvd, Apopka, FL 32703",32703,28.673551500000002,-81.4699234,2.5,$,58.0,chipotle-mexican-grill-apopka-2
652,"5637 Red Bug Lake Rd, Winter Springs, FL 32708",32708,28.646934499999997,-81.2700902,3.0,$,64.0,chipotle-mexican-grill-winter-springs
653,"2903 E Colonial Dr, Orlando, FL 32803",32803,28.553571,-81.346887,3.5,$,98.0,chipotle-mexican-grill-orlando-14
654,"4315 W Lake Mary Blvd, Lake Mary, FL 32746",32746,28.7556732,-81.3507583,3.5,$,56.0,chipotle-mexican-grill-lake-mary-3
655,"2211 S Orange Ave, Orlando, FL 32806",32806,28.516782300000003,-81.3761316,3.0,$,88.0,chipotle-mexican-grill-orlando-10
656,"2610 S Semoran Blvd, Orlando, FL 32822",32822,28.5142663,-81.3109937,2.0,$,4.0,chipotle-mexican-grill-orlando-24
657,"2850 S Kirkman Rd, Orlando, FL 32811",32811,28.512075300000003,-81.4597619,3.0,$,73.0,chipotle-mexican-grill-orlando-13
658,"4724 Millenia Plaza Way, Orlando, FL 32839",32839,28.493020299999998,-81.42863129999999,3.0,$,23.0,chipotle-mexican-grill-orlando-19
659,"11680 University Blvd, Orlando, FL 32817",32817,28.5971745,-81.21645090000001,3.5,$,70.0,chipotle-mexican-grill-orlando-12
660,"10149 W Colonial Dr, Ocoee, FL 34761",34761,28.552485700000002,-81.5269589,2.5,$,64.0,chipotle-mexican-grill-ocoee-2
661,"4200 Conroy Rd N-257, Orlando, FL 32839",32839,28.4849712,-81.43175059999999,3.0,$,42.0,chipotle-mexican-grill-orlando-9
662,"1805 WP Ball Blvd, Sanford, FL 32771",32771,28.800225899999997,-81.3336244,3.0,$,52.0,chipotle-mexican-grill-sanford
663,"6607 S Semoran Blvd #108, Orlando, FL 32822",32822,28.4676438,-81.30856290000001,3.0,$,102.0,chipotle-mexican-grill-orlando-15
664,"464 N Alafaya Trail Ste 111, Orlando, FL 32828",32828,28.5535265,-81.2065653,2.5,$,147.0,chipotle-mexican-grill-orlando
665,"327 E Mitchell Hammock Rd #1021, Oviedo, FL 32765",32765,28.6562891,-81.2033689,3.5,$,25.0,chipotle-mexican-grill-oviedo
666,"7800 Dr Phillips Blvd Ste 100, Orlando, FL 32819",32819,28.450598100000004,-81.4889647,3.0,$,89.0,chipotle-mexican-grill-orlando-11
667,"1700 Sand Lake Rd d110, Orlando, FL 32809",32809,28.449398,-81.40185,2.5,$,72.0,chipotle-mexican-grill-orlando-8
668,"18815 Biscayne Blvd, Aventura, FL 33180",33180,25.950185,-80.14567650000001,2.5,$,147.0,chipotle-mexican-grill-aventura
669,"19565 Biscayne Blvd FH1, Miami, FL 33180",33180,25.957547,-80.1436741,1.5,$,16.0,chipotle-mexican-grill-miami-17
670,"14776 Biscayne Blvd, North Miami, FL 33181",33181,25.9125302,-80.1577918,3.0,$,156.0,chipotle-mexican-grill-north-miami-2
671,"2301 Glades Rd #300, Boca Raton, FL 33431",33431,26.368827399999997,-80.1280501,3.0,$,97.0,chipotle-mexican-grill-boca-raton-2
672,"5560 N Military Trl, Boca Raton, FL 33496",33496,26.4003695,-80.1204127,2.5,$,27.0,chipotle-mexican-grill-boca-raton-6
673,"1666 N Federal Hwy ste a, Boca Raton, FL 33432",33432,26.365541600000004,-80.078987,2.0,$,65.0,chipotle-mexican-grill-boca-raton-4
674,"7028 W Palmetto Park Rd #106, Boca Raton, FL 33433",33433,26.3495114,-80.157445,3.0,$,48.0,chipotle-mexican-grill-boca-raton-3
675,"9930 Glades Rd, Boca Raton, FL 33434",33434,26.366168199999997,-80.20238359999999,2.0,$,88.0,chipotle-mexican-grill-boca-raton
676,"777 S Federal Hwy, Deerfield Beach, FL 33441",33441,26.3070874,-80.09320809999998,2.0,$,71.0,chipotle-mexican-grill-deerfield-beach
677,"520 Linton Blvd #101, Delray Beach, FL 33444",33444,26.439194,-80.0784558,3.0,$,88.0,chipotle-mexican-grill-delray-beach
678,"2390 N Federal Hwy UNIT 104, Pompano Beach, FL 33062",33062,26.2606566,-80.09890990000001,2.0,$,36.0,chipotle-mexican-grill-pompano-beach-2
679,"4789 W Atlantic Ave, Delray Beach, FL 33445",33445,26.4582383,-80.12016009999999,3.0,,8.0,chipotle-mexican-grill-delray-beach-2
680,"4220 N State Road, FL-7, Coral Springs, FL 33073",33073,26.283495600000002,-80.20257159999998,2.0,$,121.0,chipotle-mexican-grill-coral-springs-2
681,"8790 W Boynton Beach Blvd Bldg B1, Boynton Beach, FL 33472",33472,26.527144099999997,-80.18605129999999,3.0,$,15.0,chipotle-mexican-grill-boynton-beach-2
682,"1780 N Congress Ave #100, Boynton Beach, FL 33426",33426,26.542678100000003,-80.09021870000001,2.5,$,121.0,chipotle-mexican-grill-boynton-beach
683,"2380 Palm Beach Lakes Blvd, West Palm Beach, FL 33409",33409,26.708201000000003,-80.098556,2.5,$,111.0,chipotle-mexican-grill-west-palm-beach-2
684,"1608 Cortez Rd W, Bradenton, FL 34207",34207,27.463184499999997,-82.5783449,2.0,$,49.0,chipotle-mexican-grill-bradenton
685,"103 Brandon Town Center Dr, Brandon, FL 33511",33511,27.9387478,-82.32362890000002,2.5,$,55.0,chipotle-mexican-grill-brandon-2
686,"459 Brandon Town Center Mall Ste Fc, Brandon, FL 33511",33511,27.932589299999997,-82.3267556,2.5,$,11.0,chipotle-mexican-grill-brandon-4
687,"829 E Bloomingdale Ave, Brandon, FL 33511",33511,27.893182399999997,-82.27239490000001,2.5,$,67.0,chipotle-mexican-grill-brandon
688,"13207 Cortez Blvd, Brooksville, FL 34613",34613,28.5342859,-82.50660359999999,3.5,$,9.0,chipotle-mexican-grill-brooksville-2
689,"2060 NE Pine Island Rd, Cape Coral, FL 33909",33909,26.673037899999997,-81.9282589,3.5,$,4.0,chipotle-mexican-grill-cape-coral-2
690,"2207 Del Prado Blvd S, Cape Coral, FL 33990",33990,26.610982699999997,-81.940545,2.5,$,15.0,chipotle-mexican-grill-cape-coral
691,"12635 S Cleveland Ave, Fort Myers, FL 33907",33907,26.5586902,-81.871154,3.0,$,42.0,chipotle-mexican-grill-fort-myers
692,"8061 Dani Dr #140, Fort Myers, FL 33966",33966,26.6083701,-81.8105661,2.5,$,11.0,chipotle-mexican-grill-fort-myers-3
693,"2662 Gulf to Bay Blvd, Clearwater, FL 33759",33759,27.961145399999996,-82.72752729999999,3.0,$,87.0,chipotle-mexican-grill-clearwater
694,"2537 Countryside Blvd, Clearwater, FL 33761",33761,28.0146773,-82.734444,2.5,$,47.0,chipotle-mexican-grill-clearwater-2
695,"5360 E Bay Dr, Clearwater, FL 33764",33764,27.916836,-82.73144479999999,3.0,$,13.0,chipotle-mexican-grill-clearwater-5
696,"33121 US Hwy 19 N, Palm Harbor, FL 34684",34684,28.0731747,-82.7382977,3.0,$,48.0,chipotle-mexican-grill-palm-harbor-2
697,"10160 Ulmerton Rd, Largo, FL 33771",33771,27.894107199999997,-82.7800459,3.5,$,17.0,chipotle-mexican-grill-largo-2
698,"3700 Park Blvd N, Pinellas Park, FL 33781",33781,27.838771100000002,-82.68466529999999,3.0,$,81.0,chipotle-mexican-grill-pinellas-park
699,"11241 Park Blvd N, Seminole, FL 33772",33772,27.84161,-82.7944858,2.5,$,31.0,chipotle-mexican-grill-seminole
700,"9466 W Linebaugh Ave, Tampa, FL 33626",33626,28.043465,-82.5903895,3.0,$,28.0,chipotle-mexican-grill-tampa-12
701,"2679 Gulf to Bay Blvd, Clearwater, FL 33759",33759,27.958801,-82.72681,3.0,$,87.0,chipotle-mexican-grill-clearwater
702,"7002 Gunn Hwy #101, Tampa, FL 33625",33625,28.066465500000003,-82.5705085,2.5,$,118.0,chipotle-mexican-grill-tampa-5
703,"1495 E, FL-50 #200, Clermont, FL 34711",34711,28.545698699999996,-81.7300985,3.0,$,72.0,chipotle-mexican-grill-clermont-2
704,"4600 N University Dr, Coral Springs, FL 33067",33067,26.2874054,-80.25111319999999,2.0,$,30.0,chipotle-mexican-grill-coral-springs-5
705,"1775 N University Dr, Coral Springs, FL 33071",33071,26.252865600000003,-80.2523192,2.5,$,101.0,chipotle-mexican-grill-coral-springs-3
706,"5435 N University Dr, Lauderhill, FL 33351",33351,26.191549300000002,-80.2526851,2.0,$,58.0,chipotle-mexican-grill-lauderhill
707,"19151 S Dixie Hwy Unit 25, Cutler Bay, FL 33157",33157,25.589630800000002,-80.3586636,2.5,$,77.0,chipotle-mexican-grill-cutler-bay
708,"1780 Stirling Rd #106, Dania Beach, FL 33004",33004,26.048696600000003,-80.1595036,2.5,$,156.0,chipotle-mexican-grill-dania-beach-2
709,"1774 Sheridan St, Hollywood, FL 33020",33020,26.033056100000003,-80.14206879999999,3.0,$,53.0,chipotle-mexican-grill-hollywood-3
710,"1515 SE 17th St #101, Fort Lauderdale, FL 33316",33316,26.1008669,-80.1266672,2.5,$,62.0,chipotle-mexican-grill-fort-lauderdale-6
711,"1091 Posner Blvd, Davenport, FL 33837",33837,28.2253175,-81.6438216,2.5,,17.0,chipotle-mexican-grill-davenport-2
712,"6210 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34747",34747,28.3321649,-81.5327309,3.0,$,61.0,chipotle-mexican-grill-kissimmee-9
713,"804 Cypress Gardens Blvd, Winter Haven, FL 33880",33880,28.0036026,-81.71751409999999,3.0,$,22.0,chipotle-mexican-grill-winter-haven
714,"3254 N John Young Pkwy, Kissimmee, FL 34741",34741,28.3455803,-81.4207517,3.0,$,107.0,chipotle-mexican-grill-kissimmee
715,"3275 Vineland Rd, Kissimmee, FL 34746",34746,28.346385700000003,-81.48622900000001,2.5,$,19.0,chipotle-mexican-grill-kissimmee-3
716,"3434 Florida Ave S, Lakeland, FL 33803",33803,28.0016714,-81.9565242,2.5,$,59.0,chipotle-mexican-grill-lakeland
717,"9100 Conroy Windermere Rd Ste 120, Windermere, FL 34786",34786,28.493174100000005,-81.5092683,2.5,$,14.0,chipotle-mexican-grill-windermere
718,"12648 S Orange Blossom Trail #30, Orlando, FL 32837",32837,28.381284,-81.40509370000001,2.5,$,42.0,chipotle-mexican-grill-orlando-16
719,"8124 W Irlo Bronson Memorial Hwy, Reunion, FL 34747",34747,28.3464523,-81.61128479999999,2.0,,13.0,chipotle-mexican-grill-kissimmee-7
720,"4351 13th St, St Cloud, FL 34769",34769,28.252543699999997,-81.31628409999999,2.5,$,52.0,chipotle-mexican-grill-saint-cloud-4
721,"11513 Regency Village Dr, Orlando, FL 32821",32821,28.3936794,-81.4854745,2.0,$,13.0,chipotle-mexican-grill-orlando-25
722,"4204 US Hwy 98 N #110, Lakeland, FL 33809",33809,28.095837300000003,-81.9746955,3.0,$$,33.0,chipotle-mexican-grill-lakeland-3
723,"12278 Narcoossee Rd, Orlando, FL 32832",32832,28.386892800000002,-81.2450185,3.0,$,37.0,chipotle-mexican-grill-orlando-20
724,"2110 S University Dr, Davie, FL 33324",33324,26.094278699999997,-80.250286,2.5,$,124.0,chipotle-mexican-grill-davie
725,"5796 S University Dr #103, Davie, FL 33328",33328,26.0470423,-80.25105429999999,3.0,$,46.0,chipotle-mexican-grill-davie-2
726,"129 NW 136th Ave # A190, Plantation, FL 33325",33325,26.1215129,-80.33068840000001,2.5,$,98.0,chipotle-mexican-grill-plantation-2
727,"4477 Weston Rd # 79, Weston, FL 33331",33331,26.067608,-80.36308199999999,2.5,$,82.0,chipotle-mexican-grill-weston-2
728,"2400 W International Speedway Blvd Ste 730, Daytona Beach, FL 32114",32114,29.180827500000003,-81.0806372,2.5,$,57.0,chipotle-mexican-grill-daytona-beach
729,"1425-A Cornerstone Blvd, Daytona Beach, FL 32117",32117,29.218876300000005,-81.0971009,2.5,,5.0,chipotle-mexican-grill-daytona-beach-3
730,"1290 W Granada Blvd #300, Ormond Beach, FL 32174",32174,29.263799100000004,-81.1053162,2.5,$,19.0,chipotle-mexican-grill-ormond-beach
731,"1731 Dunlawton Ave #103, Port Orange, FL 32127",32127,29.111368100000004,-81.0264569,3.0,$,41.0,chipotle-mexican-grill-port-orange
732,"2335 S Woodland Blvd, DeLand, FL 32720",32720,28.9871532,-81.2993106,2.5,$,9.0,chipotle-mexican-grill-deland
733,"1620 S, Federal Hwy B, Boynton Beach, FL 33435",33435,26.513843100000003,-80.058808,4.5,,4.0,chipotle-mexican-grill-boynton-beach-4
734,"4281 Legendary Dr # J-114, Destin, FL 32541",32541,30.3899771,-86.42493520000001,3.0,$$,66.0,chipotle-mexican-grill-destin
735,"2000 NW 87th Ave Ste 1, Doral, FL 33172",33172,25.793446300000003,-80.33756740000001,2.5,$,50.0,chipotle-mexican-grill-doral
736,"22941 Lyden Dr, Estero, FL 33928",33928,26.4035973,-81.81136509999999,3.0,$,21.0,chipotle-mexican-grill-estero
737,"2610 W Broward Blvd #104, Fort Lauderdale, FL 33312",33312,26.1212878,-80.1764757,2.5,$,18.0,chipotle-mexican-grill-fort-lauderdale-12
738,"6320 N Andrews Ave, Fort Lauderdale, FL 33309",33309,26.204786300000002,-80.1474176,2.5,$,77.0,chipotle-mexican-grill-ft-lauderdale-2
739,"1736 N Federal Hwy, Fort Lauderdale, FL 33305",33305,26.150564499999998,-80.1188865,3.5,$,90.0,chipotle-mexican-grill-fort-lauderdale-8
740,"4850 N Federal Hwy, Fort Lauderdale, FL 33308",33308,26.1877608,-80.1155579,2.5,$,49.0,chipotle-mexican-grill-fort-lauderdale-5
741,"2610 W Broward Blvd, Fort Lauderdale, FL 33312",33312,26.1212837,-80.17656459999999,2.5,$,18.0,chipotle-mexican-grill-fort-lauderdale-12
742,"1760 N University Dr #2, Plantation, FL 33322",33322,26.147597,-80.2561757,2.5,$,35.0,chipotle-mexican-grill-plantation
743,"10010 University Plaza Dr #102, Fort Myers, FL 33913",33913,26.491833899999996,-81.78677409999999,2.5,$,29.0,chipotle-mexican-grill-fort-myers-2
744,"3841 SW Archer Rd A, Gainesville, FL 32608",32608,29.6194063,-82.38130670000001,3.0,$,66.0,chipotle-mexican-grill-gainesville-2
745,"2225 NW 13th St #100, Gainesville, FL 32609",32609,29.673641200000002,-82.3386703,2.5,$,32.0,chipotle-mexican-grill-gainesville-6
746,"1432 W University Ave, Gainesville, FL 32603",32603,29.652292300000003,-82.34149670000001,3.0,$,67.0,chipotle-mexican-grill-gainesville-4
747,"6714 Forest Hill Blvd, Greenacres, FL 33413",33413,26.648235600000003,-80.1461555,2.0,$,33.0,chipotle-mexican-grill-greenacres-2
748,"7925 Hialeah Gardens Blvd #1, Hialeah, FL 33018",33018,25.8948169,-80.3507402,2.5,$,11.0,chipotle-mexican-grill-hialeah-10
749,"405 W 49th St, Hialeah, FL 33012",33012,25.866952800000004,-80.2919611,3.0,$,85.0,chipotle-mexican-grill-hialeah-2
750,"18461 NW 67th Ave, Hialeah, FL 33015",33015,25.9412683,-80.3064363,2.5,$,77.0,chipotle-mexican-grill-hialeah-5
751,"8000 NW 154th St, Miami Lakes, FL 33016",33016,25.9128612,-80.3309175,3.0,$,84.0,chipotle-mexican-grill-miami-lakes-2
752,"2500 NE 10th Ct, Homestead, FL 33033",33033,25.479008800000003,-80.4419205,2.5,$,39.0,chipotle-mexican-grill-homestead
753,"4865 Town Center Pkwy #1, Jacksonville, FL 32246",32246,30.254576300000004,-81.53278940000001,2.5,$,163.0,chipotle-mexican-grill-jacksonville-10
754,"9395 Atlantic Blvd, Jacksonville, FL 32225",32225,30.319365299999998,-81.55489909999999,3.0,$,28.0,chipotle-mexican-grill-jacksonville-13
755,"11113 San Jose Blvd #101, Jacksonville, FL 32223",32223,30.1735563,-81.6278379,3.5,$,85.0,chipotle-mexican-grill-jacksonville-2
756,"13546 Beach Blvd Ste 1, Jacksonville, FL 32224",32224,30.287112800000003,-81.46036840000001,2.5,$,33.0,chipotle-mexican-grill-jacksonville-11
757,"13920 Old St Augustine Rd #105, Jacksonville, FL 32258",32258,30.1413105,-81.5463978,2.5,$,49.0,chipotle-mexican-grill-jacksonville-12
758,"8635 Blanding Blvd Ste 102, Jacksonville, FL 32244",32244,30.1938712,-81.7384555,3.0,$,68.0,chipotle-mexican-grill-jacksonville-3
759,"790 Skymarks Dr Ste 101, Jacksonville, FL 32218",32218,30.481429600000002,-81.63747590000001,3.0,$,54.0,chipotle-mexican-grill-jacksonville-6
760,"1758 3rd St S, Jacksonville Beach, FL 32250",32250,30.271247,-81.3888743,2.5,$,26.0,chipotle-mexican-grill-jacksonville-beach
761,"9671 Argyle Forest Blvd, Jacksonville, FL 32222",32222,30.196356,-81.829889,2.0,,11.0,chipotle-mexican-grill-jacksonville-15
762,"6274 W Indiantown Rd A, Jupiter, FL 33458",33458,26.934163,-80.13063129999999,1.5,$,61.0,chipotle-mexican-grill-jupiter
763,"6177 S, Jog Rd Ste D15, Lake Worth, FL 33467",33467,26.587601199999998,-80.1485279,3.0,$,40.0,chipotle-mexican-grill-lake-worth-2
764,"11715 70th Terrace E, Lakewood Ranch, FL 34202",34202,27.432658899999996,-82.4254154,1.5,$,26.0,chipotle-mexican-grill-lakewood-ranch
765,"97 N Cattlemen Rd, Sarasota, FL 34243",34243,27.387687800000002,-82.4581399,3.0,$,69.0,chipotle-mexican-grill-sarasota-2
766,"25442 Sierra Center Blvd, Lutz, FL 33559",33559,28.192942100000003,-82.39512540000001,2.0,$,28.0,chipotle-mexican-grill-lutz
767,"1563 W New Haven Ave, Melbourne, FL 32904",32904,28.078395,-80.6475209,2.5,$,53.0,chipotle-mexican-grill-melbourne
768,"2322 Harnett Dr, Melbourne, FL 32940",32940,28.239141399999998,-80.7284802,3.0,$,58.0,chipotle-mexican-grill-melbourne-2
769,"2235 SW 37th Ave, Miami, FL 33145",33145,25.7493122,-80.25426379999999,2.5,$,190.0,chipotle-mexican-grill-miami-9
770,"2200 SW 87th Ave, Miami, FL 33165",33165,25.7491868,-80.336104,3.0,$,35.0,chipotle-mexican-grill-miami-14
771,"7230 NW 36th St #1, Miami, FL 33166",33166,25.8088236,-80.3153322,2.5,$,47.0,chipotle-mexican-grill-miami-15
772,"6290 S Dixie Hwy, South Miami, FL 33143",33143,25.699524800000003,-80.2950115,3.0,$,270.0,chipotle-mexican-grill-south-miami
773,"110 NW 42nd Ave, Miami, FL 33126",33126,25.772852,-80.26400799999999,1.0,,3.0,chipotle-mexican-grill-miami-20
774,"10141 W Flagler St D100, Miami, FL 33174",33174,25.769241600000004,-80.3598109,2.5,$,113.0,chipotle-mexican-grill-miami-12
775,"13612 SW 88th St, Miami, FL 33186",33186,25.684546100000002,-80.4151965,3.0,$,225.0,chipotle-mexican-grill-miami-8
776,"10600 N Kendall Dr, Miami, FL 33176",33176,25.686507199999998,-80.3647187,2.0,,5.0,chipotle-mexican-grill-miami-21
777,"12227 S Dixie Hwy, Pinecrest, FL 33156",33156,25.6570605,-80.3274974,2.5,$,104.0,chipotle-mexican-grill-pinecrest
778,"3231 SW 160th Ave #101, Miramar, FL 33027",33027,25.9802133,-80.35695229999999,2.5,$,52.0,chipotle-mexican-grill-miramar
779,"19025 US-441, Mt Dora, FL 32757",32757,28.824720799999998,-81.64073359999999,3.0,$,39.0,chipotle-mexican-grill-mount-dora
780,"2085 Tamiami Trail N, Naples, FL 34102",34102,26.172004,-81.8007523,3.5,$,7.0,chipotle-mexican-grill-naples-3
781,"9100 Strada Pl Suite 2110, Naples, FL 34108",34108,26.254102000000003,-81.8001898,3.5,$,69.0,chipotle-mexican-grill-naples
782,"6821 Collier Blvd #101, Naples, FL 34114",34114,26.065707699999997,-81.69867409999999,3.0,$,14.0,chipotle-mexican-grill-naples-2
783,"9203 US-19, Port Richey, FL 34668",34668,28.290810600000004,-82.7119125,4.0,$,16.0,chipotle-mexican-grill-port-richey
784,"3286 Word Way G1, New Port Richey, FL 34653",34653,28.205312899999996,-82.6666684,2.0,,18.0,chipotle-mexican-grill-new-port-richey
785,"17019 Tamiami Trail, North Port, FL 34287",34287,27.037333299999997,-82.2161948,4.0,$,13.0,chipotle-mexican-grill-north-port
786,"2645 SW College Rd #103, Ocala, FL 34471",34471,29.1671,-82.1683895,2.5,$,55.0,chipotle-mexican-grill-ocala
787,"9202 Jeff Fuqua Blvd #1427, Orlando, FL 32827",32827,28.435445,-81.3013027,2.0,$,29.0,chipotle-mexican-grill-orlando-18
788,"4655 PGA Boulevard bldg f, Palm Beach Gardens, FL 33418",33418,26.838766999999997,-80.1089016,2.0,$,70.0,chipotle-mexican-grill-palm-beach-gardens-2
789,"3101 PGA Boulevard Ste L219, Palm Beach Gardens, FL 33410",33410,26.8490078,-80.0851436,2.5,$,35.0,chipotle-mexican-grill-palm-beach-gardens-3
790,"5240 Donald Ross Rd #130, Palm Beach Gardens, FL 33418",33418,26.8825113,-80.1156668,3.5,,11.0,chipotle-mexican-grill-palm-beach-gardens-5
791,"1000 S State Rd 7 #2, Wellington, FL 33414",33414,26.663888899999996,-80.20222220000001,1.5,$,124.0,chipotle-mexican-grill-wellington-4
